Title,Summary,Enrollment,Stars,Rating,Link
"
Introduction to Oracle Database Backup and Security
","
A Practical hands-on guide to backing up and restoring Oracle Databases and Implementing security
","
1,230 students
",4.2, (40 ratings),https://www.udemy.com/course/introduction-to-oracle-database-backup-and-security/
"
SciKit-Learn in Python for Machine Learning Engineers
","
The Fourth Course in a Series for Mastering Python for Machine Learning Engineers
","
306 students
",4.2, (41 ratings),https://www.udemy.com/course/scikit-learn-in-python-for-machine-learning-engineers/
"
Learn Django 2 by crafting a real world application
","
Craft a real world app using the latest version of Django and Bootstrap
","
4,805 students
",4.3, (40 ratings),https://www.udemy.com/course/learn-django-2-by-crafting-a-real-world-application/
"
Intro To Ruby For Game Development
","
Game Development With Ruby Gosu
","
1,971 students
",4.0, (40 ratings),https://www.udemy.com/course/ruby-for-game-development/
"
Git Ultimate Essentials: Everything you NEED to know
","
Learn the essentials and skip the useless stuff. I'll teach you everything I use in my day to day work at Microsoft
","
246 students
",4.7, (40 ratings),https://www.udemy.com/course/git-essentials/
"
Master Data Visualization with Python and Matplotlib 3
","
Become a data visualizations expert with Python and Matplotlib 3 by learning effective data visualization recipes.
","
179 students
",3.8, (40 ratings),https://www.udemy.com/course/master-data-visualization-with-python-and-matplotlib-3/
"
Advanced R
","
Become an R master and dominate data science
","
320 students
",4.6, (40 ratings),https://www.udemy.com/course/advanced-r/
"
A Beginner’s Guide To Linux Commands
","
Learning foundational Linux commands to navigate in Linux operating system
","
361 students
",4.6, (40 ratings),https://www.udemy.com/course/a-beginners-guide-to-linux-commands/
"
Starter Guide to OOP JavaScript Objects
","
Use objects to create amazing things with JavaScript power up your applications OOP JavaScript coding
","
5,428 students
",4.6, (40 ratings),https://www.udemy.com/course/oop-javascript-objects/
"
Java Masterclass | Beginner to OOP Programming with NetBeans
","
Learn Basic to Advanced Java programming Techniques and Methods as well as Object Orientated Programming
","
1,378 students
",4.5, (40 ratings),https://www.udemy.com/course/java-masterclass-basic-to-oop-programming-with-netbeans/
"
Starter Guide to OOP JavaScript Objects
","
Use objects to create amazing things with JavaScript power up your applications OOP JavaScript coding
","
5,428 students
",4.6, (40 ratings),https://www.udemy.com/course/oop-javascript-objects/
"
Advanced JS Guide
","
Learn JavaScript from scratch and go from zero to hero in JavaScript
","
4,047 students
",2.9, (40 ratings),https://www.udemy.com/course/complete-javascript-masterclass-go-from-zero-to-hero/
"
Launch a LAMP Stack and Install WordPress on AWS
","
Learn how to launch a LAMP stack on an AWS EC2 server, install Apache, MySQL, PHP, WordPress and configure SSL
","
4,471 students
",3.9, (40 ratings),https://www.udemy.com/course/launch-a-lamp-stack-and-install-wordpress-on-aws/
"
Build 3 Chrome Extensions in Under 2 Hours!
","
A code along course for developers where you build 3 Chrome Extensions!
","
10,896 students
",4.1, (40 ratings),https://www.udemy.com/course/build-3-chrome-extensions-in-under-2-hours/
"
The Complete iOS SDK Development Course - be job-ready!
","
Integrate Facebook, AdMob, Amazon, Google Sign-in and other 3rd party iOS SDKs into your apps Xcode 10, iOS 12, Swift 4
","
930 students
",4.4, (40 ratings),https://www.udemy.com/course/ios-sdk-course/
"
Java EE Fundamentals - A Practical Guide For Developers
","
Your most detailed guide to the Java EE platform
","
379 students
",3.2, (40 ratings),https://www.udemy.com/course/the-theory-and-practice-of-java-ee-for-java-software-developers/
"
Neural Network Trading Bot
","
Build a Machine Learning Trading Bot from scratch
","
200 students
",3.9, (40 ratings),https://www.udemy.com/course/neural-network-trading-bot/
"
Intro to Ansible
","
Agentless infrastructure management and planning
","
259 students
",4.3, (40 ratings),https://www.udemy.com/course/intro-to-ansible/
"
Create a Space Pinball Game in Construct 2
","
Create a pinball game for computers, smartphones, and tablets without code!
","
210 students
",4.8, (40 ratings),https://www.udemy.com/course/construct2pinball/
"
iOS Notes App - Advanced Core Data, Navigation, & TableViews
","
Inject Core Data directly into UITableViews. UINavigationController, UIToolBar, NSLayoutConstraint, NSAttributedString.
","
898 students
",4.9, (40 ratings),https://www.udemy.com/course/coredata/
"
Learn SQL, PHP-PDO, JavaScript and Bootstrap for web apps
","
Course to master SQL, JavaScript, twitter bootstrap and PHP to create powerful web applications. Better than on youtube
","
769 students
",4.2, (40 ratings),https://www.udemy.com/course/learn-sql-and-php-to-build-powerful-and-secure-web-apps/
"
Data Science: Machine Learning and Deep Learning with Python
","
Learn Data Science with Data Parsing, Data Visualization, Data Processing, Supervised & Unsupervised Machine Learning
","
3,076 students
",4.1, (40 ratings),https://www.udemy.com/course/data-science-machine-learning-and-deep-learning-with-python/
"
Node JS Cluster with PM2, RabbitMQ, Redis and Nginx
","
Learn how to create Node JS cluster, use PM2, RabbitMQ, Redis Cache and Nginx as a Reverse proxy and load balancer
","
286 students
",4.2, (40 ratings),https://www.udemy.com/course/node-js-cluster/
"
C# 8.0 - OOP - Ultimate Guide - Beginner to Advanced
","
Learn C# by doing, with real world projects. Object Oriented Programming, Classes, Interfaces, Collections, LINQ
","
249 students
",4.5, (40 ratings),https://www.udemy.com/course/c-sharp-oop-ultimate-guide-project-master-class/
"
PHP & MySQL For Beginners step by step
","
How To Learn PHP & MySQL This Is Right Course For You
","
1,980 students
",4.0, (40 ratings),https://www.udemy.com/course/php-mysql-for-beginners-step-by-step/
"
Bash - Create Scripts - for Beginners
","
Learn to automate commands with BASH for MAC OS and Linux Systems
","
4,940 students
",4.6, (40 ratings),https://www.udemy.com/course/bash-scripts-for-beginners/
"
Coding HTML5 animations & banners made easy
","
Through a case study, learn how to easily create animations for the web using HTML, CSS and Greensock JS library (GSAP).
","
210 students
",4.5, (40 ratings),https://www.udemy.com/course/html5-animations-using-javascript-greensock/
"
Python Package Development
","
Build, test, deploy and maintain python packages on PYPI. Publish your package worldwide using pip
","
142 students
",4.2, (40 ratings),https://www.udemy.com/course/python-package/
"
PHP & MySQL For Beginners step by step
","
How To Learn PHP & MySQL This Is Right Course For You
","
1,980 students
",4.0, (40 ratings),https://www.udemy.com/course/php-mysql-for-beginners-step-by-step/
"
Learn Analytics with AWS Kinesis
","
Kinesis Video Streams | Kinesis Data Streams | Amazon Kinesis Firehose | Amazon Kinesis Analytics
","
604 students
",2.1, (40 ratings),https://www.udemy.com/course/awskinesis/
"
Hands-On Application Development with React and Bootstrap
","
Fast frontend development with React and Bootstrap; build fluid reactive and responsive websites
","
142 students
",4.0, (40 ratings),https://www.udemy.com/course/hands-on-application-development-with-react-and-bootstrap/
"
Learn Godot Making a Fun Pirate Trading Game
","
The fun way to learn Godot and essential Design Patterns for game development
","
404 students
",4.0, (40 ratings),https://www.udemy.com/course/learn-godot-design-patterns-pirate-trading-game-development/
"
Bash - Create Scripts - for Beginners
","
Learn to automate commands with BASH for MAC OS and Linux Systems
","
4,940 students
",4.6, (40 ratings),https://www.udemy.com/course/bash-scripts-for-beginners/
"
Become the Master of Hyper Casual Games Using Unity (2020)
","
Learn how to create multiple 2D and 3D Hyper Casual Games using Unity Game Engine and Learn how to Monetize them.
","
14,486 students
",4.0, (40 ratings),https://www.udemy.com/course/become-the-master-of-hyper-casual-games-using-unity/
"
Writing CSS with {LESS} - Tutorial From Infinite Skills
","
Learn How To Create Dynamic CSS Using LESS. This Course Will Teach You A Whole New Way To Use CSS - The Power Of LESS
","
856 students
",4.0, (39 ratings),https://www.udemy.com/course/writing-css-with-less-tutorial-from-infinite-skills/
"
Android Developer Tips
","
Tips for Android Developers
","
2,658 students
",4.3, (39 ratings),https://www.udemy.com/course/android-tips-smartherd/
"
IBM SPSS Modeler Essentials
","
Master various techniques in IBM SPSS Modeler to perform efficient analytics on your data
","
107 students
",4.3, (39 ratings),https://www.udemy.com/course/ibm-spss-modeler-essentials/
"
How To Make A Membership Website With WordPress
","
Do You want to create your own membership website with WordPress? I will show you how with NO EXPERIENCE!
","
5,099 students
",4.2, (39 ratings),https://www.udemy.com/course/how-to-make-a-membership-website-with-wordpress/
"
OpenCart Masterclass Course-Build An Awesome eCommerce Store
","
In This Complete Course You Will Learn How to Create Professional eCommerce Store Using OpenCart, Become OpenCart Expert
","
282 students
",4.2, (39 ratings),https://www.udemy.com/course/opencart-2-masterclass-build-ecommerce-store-today/
"
Data Science Statistics A-Z : Python
","
Master Data Science skills Using Python From Beginner to Super Advance Level including real time project
","
204 students
",3.7, (39 ratings),https://www.udemy.com/course/data-science-statistics-python/
"
Real World Ruby Programming: The Complete Guide
","
Learn professional Ruby development and learn to create real world Ruby apps
","
10,031 students
",3.4, (39 ratings),https://www.udemy.com/course/real-world-ruby-programming-the-complete-guide/
"
Advanced Data Science: Master Deep Web Experiment Analysis!
","
Become the data scientist in demand by learning much deeper and agile experiment analysis methods using SQL and Tableau!
","
694 students
",3.8, (39 ratings),https://www.udemy.com/course/agile-experiment-analytics/
"
Java EE Development with NetBeans 7
","
Develop professional enterprise Java EE applications by taking advantage of the time-saving features of the NetBeans 7
","
204 students
",4.3, (39 ratings),https://www.udemy.com/course/java-ee-development-with-netbeans-7/
"
PCB Design: Master Designing Printed Circuit Board
","
A-Z Guide to designing, testing and Manufacturing any electronic circuit, using the most popular electronic software.
","
1,864 students
",4.3, (39 ratings),https://www.udemy.com/course/master-designing-drawing-and-testing-electronic-proteus/
"
Build and model a 3D Super MARLO runner clone in Unity®!
","
Do you want to learn to code and 3D model? Build a simple SUPER MARLO RUN clone with our revolutionary course format.
","
606 students
",4.6, (39 ratings),https://www.udemy.com/course/build-and-model-a-super-marlo-runner-clone-in-unity3d/
"
Web Application Development with Yii PHP Framework
","
Learn how to use Yii to develop a practical web application and its usage
","
9,194 students
",3.0, (39 ratings),https://www.udemy.com/course/web-application-development-with-yii-php-framework/
"
The Complete CodeIgniter 4 Series with Bootstrap 4+Projects
","
CodeIgniter 4 step by step with Bootstrap 4 from scratch with advance concepts like cache and projects
","
134 students
",3.9, (39 ratings),https://www.udemy.com/course/the-complete-codeigniter-4-series-with-bootstrap-4projects/
"
Professional Microsoft Azure DevOps Engineering
","
Transform your application lifecycle management processes with DevOps and Microsoft Azure
","
209 students
",4.3, (39 ratings),https://www.udemy.com/course/professional-microsoft-azure-devops-engineering/
"
Getting started with Angular and Nrwl Nx
","
Learn to build multiple Angular Apps in a single codebase (monorepo) with code sharing
","
140 students
",4.1, (39 ratings),https://www.udemy.com/course/building-enterprise-angular-apps-with-nx/
"
PHP Registration Form, Email Confirmation & Responsive Email
","
Object oriented PHP Registration & Login Form with Email Confirmation, Forgot Password & Responsive Email Template
","
7,992 students
",4.4, (39 ratings),https://www.udemy.com/course/php-registration-form-email-confirmation-responsive-email/
"
Learn to Program in BackboneJs : Code like a Pro
","
A Quick and Easy Guide to Master Backbone for Building Web Apps
","
556 students
",4.3, (39 ratings),https://www.udemy.com/course/learn-to-program-in-backbonejs-code-like-a-pro/
"
Oracle Fusion Financials Cloud Online Training Course
","
Oracle Fusion Financials Cloud Online Training Course / Oracle Financials Cloud Training with Live Meeting Support
","
111 students
",3.2, (39 ratings),https://www.udemy.com/course/oracle-r13-fusion-financials/
"
Google Cloud Machine Learning with TensorFlow
","
Train and predict your models using the Google Cloud ML Engine
","
170 students
",3.6, (39 ratings),https://www.udemy.com/course/google-cloud-machine-learning-with-tensorflow/
"
PHP and MySQL: Get up to speed with PHP the Easy Way
","
PHP is the world’s most popular web programming language.  The integration of PHP and MySQL is used largely for web apps
","
4,113 students
",3.9, (39 ratings),https://www.udemy.com/course/php-and-mysql-easyway/
"
Introduction to Python and Machine Learning
","
Python and Machine Learning from scratch
","
140 students
",3.8, (39 ratings),https://www.udemy.com/course/introduction-to-python-and-machine-learning/
"
Python Strings , Tuples & List Course
","
A beginner's guide to learn python coding from scratch.
","
5,461 students
",3.7, (39 ratings),https://www.udemy.com/course/complete-python-course-zero-to-mastery-q/
"
Laravel 2019 - how build API Microservices for laravel
","
Microservices are the modern way to build websites. Learn to build and test API microservices with Laravel 5.5 and 5.6
","
2,367 students
",3.5, (39 ratings),https://www.udemy.com/course/laravel-55-build-api-microservices/
"
Artificial Intelligence Bootcamp in R Programming
 ","
Practical Neural Networks and Deep Learning in R
","
493 students
",3.8, (39 ratings),https://www.udemy.com/course/artificial-intelligence-bootcamp-in-r/
"
Build Your Own RealTime OS (RTOS) From Ground Up™ on ARM 2
","
Practice on STM32. Build Your Own RealTime Operating Systems from first principles .
","
1,116 students
",4.4, (39 ratings),https://www.udemy.com/course/build-your-own-realtime-os-rtos-from-ground-uptm-on-arm-2/
"
Code a cricket game: Learn Python programming through sports
","
A beginner programming course aimed at sports fans who want to learn by coding a practical cricket simulation game
","
5,259 students
",4.2, (39 ratings),https://www.udemy.com/course/code-a-cricket-game-learn-python-programming-through-sports/
"
Unreal Engine 4.x Projects
","
Explore the world of professional game development with Unreal Engine 4 in this project-based video
","
444 students
",4.1, (39 ratings),https://www.udemy.com/course/unreal-engine-4x-projects/
"
Complete Java Web Service Bootcamp: From Beginner To Pro
","
Learn to develop secure REST Java web services with Spring and Spring boot and how to use SOAPUI on Java Web Services
","
3,530 students
",4.1, (39 ratings),https://www.udemy.com/course/complete-java-web-service-bootcamp-from-beginner-to-pro/
"
Build a Pirate Trading Game with Bolt & Unity - No Coding!
","
My most Advanced Bolt Course Yet! Learn to use State Machines and Create Complex Flow Graphs To Make a Fun Pirate Game!
","
291 students
",4.1, (39 ratings),https://www.udemy.com/course/pirate-trading-game-bolt-unity-no-coding-playmaker-visual-scripting/
"
The PyCharm Crash Course 2020
","
2000+ Students! Master everything you need to know about PyCharm (Windows AND Mac) in 2020!
","
2,763 students
",3.2, (39 ratings),https://www.udemy.com/course/the-pycharm-crash-course-2019/
"
Advanced Node.js Programming Course
","
Start as a complete beginner and go all the way to learn and understand Node.js from scratch.
","
10,061 students
",1.9, (39 ratings),https://www.udemy.com/course/learn-nodejs-from-scratch-practically/
"
Angular - a quick start guide
","
One hour of fast track learning in easy steps
","
6,583 students
",4.1, (40 ratings),https://www.udemy.com/course/angular-7-a-quick-start-guide/
"
Laravel - Creating Custom Commands & Scheduling Tasks
","
Learn to Automate Your Laravel Apps with Cron JOBS and Custom Scripts
","
1,158 students
",4.6, (39 ratings),https://www.udemy.com/course/laravel-creating-custom-commands-scheduling-tasks/
"
Construct 3 Game Development: Build 2D Games Without Coding
","
Get an epic 5-level course and learn to make your own computer games. Build practical projects to add to your portfolio
","
248 students
",4.1, (39 ratings),https://www.udemy.com/course/construct-3-game-development-build-2d-games-without-coding/
"
The JavaScript ES6 Crashcourse
","
Learn Modern JavaScript with ES6 from the beginning level! in 2020.
","
5,709 students
",4.3, (39 ratings),https://www.udemy.com/course/the-javascript-es6-crashcourse/
"
Design patterns & SOLID principles in Java
","
Create well-designed code and clean architectures for object oriented languages
","
732 students
",4.5, (39 ratings),https://www.udemy.com/course/design-patterns-and-solid-principles/
"
Learning Path: Go: Concurrency & Design Patterns for Gophers
","
Put an end to all your software development problems using concurrency and powerful design patterns
","
410 students
",4.1, (39 ratings),https://www.udemy.com/course/learning-pathgo-concurrency-and-design-patterns-for-gophers/
"
Make a professional website - 30 Day Guarantee. Discounted!
","
Harness the power necessary for making a business WordPress website. No programming knowledge or experience required.
","
11,164 students
",4.1, (39 ratings),https://www.udemy.com/course/make-your-own-business-website-beginner-and-intermediate/
"
Learning AWS Lambda
","
Discover techniques and tools for building serverless applications with AWS Lambda
","
277 students
",3.2, (39 ratings),https://www.udemy.com/course/learning-aws-lambda/
"
Autoit scripting for beginners
","
A beginners course to learn autoit from the scratch
","
1,048 students
",2.8, (39 ratings),https://www.udemy.com/course/autoit-scripting-for-beginners/
"
Spring Interview Questions Preparation Course
","
Get success in Spring interview!
","
645 students
",4.1, (39 ratings),https://www.udemy.com/course/spring-interview-questions-preparation-course/
"
UX Design: Understanding User Engagement
","
Get to know UX design step by step and understand user engagement through real-world cases
","
322 students
",3.9, (39 ratings),https://www.udemy.com/course/ux-design-understanding-user-engagement/
"
Fundamentals of Microsoft Bot Framework
","
Learn to create bots with Microsoft Bot Framework
","
2,539 students
",3.7, (39 ratings),https://www.udemy.com/course/fundamentals-of-microsoft-bot-framework/
"
PHP: Complete Login and Registration System with PHP & MYSQL
","
Build a Complete & Secure PHP Login and Registration System with PHP and MySQL - Email Activation and lots more
","
3,770 students
",3.4, (39 ratings),https://www.udemy.com/course/php-complete-login-and-registration-system-with-php-mysql/
"
WooCommerce 2020 : Build E-Commerce Wordpress Site in 1 Hour
","
In 2020 Create and Launch Stunning, Fully Functional WordPress Woocommerce Stores from Scratch with no Prior Experience
","
55 students
",4.8, (39 ratings),https://www.udemy.com/course/woocommerce-2020-build-e-commerce-wordpress-website-in-1-hour/
"
Python for beginners: Learn in an hour
","
Learn python programming in just an hour through easy-to-follow lectures and simple examples.
","
1,099 students
",4.4, (39 ratings),https://www.udemy.com/course/pythonmadeeasy/
"
Create a Subscription Service with Stripe and PHP
","
You build a multiple level subscription plan registration page using Stripe that registers new customers.
","
277 students
",3.8, (39 ratings),https://www.udemy.com/course/create-subscription-website-stripe-php/
"
Learn ELM Functional Programming and Make 22 GameMaker Games
","
​​Make web apps in the ELM language and 2D games!​ The complete beginner's guide for web programmers and game developers
","
442 students
",3.6, (39 ratings),https://www.udemy.com/course/learn-elm-functional-programming-and-make-22-gamemaker-games/
"
The Mainframe Development Course : CICS
","
learn basics of CICS in mainframe systems more effeciently
","
766 students
",2.9, (39 ratings),https://www.udemy.com/course/cics-basics-for-beginners/
"
Master Automation in HP UFT with Web,Siebel & Mainframe apps
","
Hands-on training guide on creating advanced automation in HP UFT with web, siebel & mainframe/AS400 applications
","
493 students
",2.7, (39 ratings),https://www.udemy.com/course/master-automation-in-hp-uft-with-websiebel-mainframe-apps/
"
Getting Started with .NET Core
","
Up and Running with .NET Core
","
1,508 students
",3.8, (39 ratings),https://www.udemy.com/course/getting-started-with-dotnet-core/
"
Building JavaScript Games: Matching Game
","
Learning basic JavaScript programming while building a simple memory game that can be use on a website.
","
174 students
",4.4, (39 ratings),https://www.udemy.com/course/javascript-matching-game/
"
Practical Google BigQuery for those who already know SQL
","
Learn how to become BigQuery power user and kick-off you career as Data Scientist, Data Engineer, Analyst or Developer
","
129 students
",4.0, (39 ratings),https://www.udemy.com/course/practical-google-bigquery-for-those-who-already-know-sql/
"
Build Hotel Management System With TKinter And Python 3
","
Learn Python! Master python advance programming & build your python skill with complete python project in Python 3
","
10,127 students
",3.7, (39 ratings),https://www.udemy.com/course/build-hotel-management-system-with-tkinter-and-python-3/
"
Learn To Build A User Login System Using NodeJS
","
Create a professional user login system using Node JS
","
180 students
",3.5, (39 ratings),https://www.udemy.com/course/learn-to-build-a-user-login-system-using-nodejs/
"
Master the JavaScript Interview
","
Learn how to ace your next JavaScript interview using advanced problem-solving techniques & algorithms
","
247 students
",4.8, (39 ratings),https://www.udemy.com/course/master-the-javascript-interview/
"
Joomla for Beginners
","
Managing Your Web Presence with Joomla Made Easy!
","
331 students
",4.4, (39 ratings),https://www.udemy.com/course/joomla-for-beginners/
"
Android Programming Tutorial Videos For Beginners
","
Learn How To Program For Android Devices The Easy Way This Android Training Course Shows You Everything You Need To Know
","
8,090 students
",3.9, (39 ratings),https://www.udemy.com/course/android-programming/
"
Appium and Selenium with Python From Basics to Framework.
","
Python TestAutomation (Python Basics, Appium, Selenium, Allure Reporting Tool , BDD and Jenkins)
","
256 students
",4.3, (39 ratings),https://www.udemy.com/course/appium-and-selenium-with-python/
"
Introduction to Python for Data Science
","
Learn everything you need to know in Python programming to start your Data Science journey.
","
353 students
",4.7, (39 ratings),https://www.udemy.com/course/introduction-to-python-for-data-science/
"
React Full Stack Web Development With Spring Boot(Inc. JWT)
","
Spring Boot, React, Intellij, Java, Mysql, Liquibase, MVC, CRUD, JWT, Full Stack Development, JWT (Json Web Token)
","
226 students
",3.7, (39 ratings),https://www.udemy.com/course/step-by-step-full-stack-development-spring-boot-with-react/
"
Starting with EOS Blockchain for Developers
","
Blockchain Basics
","
220 students
",4.3, (39 ratings),https://www.udemy.com/course/starting-with-eos/
"
PHP CodeIgniter for Absolute Beginners
","
Master the MVC Code Igniter framework from scratch
","
2,651 students
",3.5, (39 ratings),https://www.udemy.com/course/php-codeigniter-for-absolute-beginners/
"
HP Automation Tools package: ALM(QC) - LoadRunner - UFT(QTP)
","
Including performance testing using LoadRunner and Testing Management using ALM
","
382 students
",4.3, (39 ratings),https://www.udemy.com/course/hp-tools/
"
SSIS Real World Scenarios & Projects : Tricks of the Trade
","
Learn Microsoft Business Intelligence SQL SSIS Tools & Package with ETL in Data Warehouse Step by Step via SSDT in MSBI
","
230 students
",4.4, (39 ratings),https://www.udemy.com/course/ssis-training/
"
Master Automation & Web Services Testing using UFT/QTP
","
Become an expert in Web Services Testing and Automation using HP UFT
","
434 students
",3.5, (38 ratings),https://www.udemy.com/course/master-automation-web-services-testing-using-uftqtp/
"
Collect, Extract and Use Online Data Quickly and More Easily
","
Learn data extraction tools and techniques to get information from websites & other sources into useable, useful formats
","
2,466 students
",4.2, (38 ratings),https://www.udemy.com/course/data-extraction-tips-and-tricks/
"
Make Visual Novels with Ren'Py
","
Getting Started With Ren'Py
","
189 students
",3.7, (38 ratings),https://www.udemy.com/course/make-visual-novels-with-renpy/
"
Learning HTML Step by Step
","
Indispensable course for any kind of web designing/development
","
1,199 students
",4.5, (38 ratings),https://www.udemy.com/course/learning-html-step-by-step/
"
The Complete Android 10 Development Bootcamp Java and kotlin
","
Learn Core Java & Kotlin and make gaming Apps using UNITY 3D, also learn how to make backend applications on Android
","
5,721 students
",4.3, (38 ratings),https://www.udemy.com/course/the-complete-android-development-bootcamp-java-and-kotlin/
"
Fashion App: From Sketch to Android Studio
","
How to design the online catalogue using Sketch app and Android Studio for Fashion mobile application.
","
1,259 students
",3.9, (38 ratings),https://www.udemy.com/course/fashion-app-from-sketch-to-android-studio/
"
Strings and Comprehension In Python Course
","
Python introduction for beginners. Learn basics Python from scratch!
","
10,213 students
",3.0, (38 ratings),https://www.udemy.com/course/strings-and-comprehension-in-python-course/
"
Learn the basics of the Web development: Coding Tactics
","
Build powerful professional Websites, starting from Zero
","
3,791 students
",4.2, (38 ratings),https://www.udemy.com/course/learn-the-basics-of-the-web-development-in-2-hours/
"
SQL Fundamentals for beginners
","
Learn to interact with databases using SQL
","
3,667 students
",4.1, (38 ratings),https://www.udemy.com/course/sql-fundamentals-for-beginners/
"
Login & Registration with PHP MYSQL and Bootstrap4
","
Login Registration Email verification Authentication system Forgot-Reset password Profile Management PHP MySQL Bootstrap
","
4,024 students
",4.4, (38 ratings),https://www.udemy.com/course/complete-authentication-system-with-php-mysql-and-bootstrap4/
"
Data Science- Hypothesis Testing Using Minitab and R
","
Introduction to Hypothesis Testing, Performing Parametric and non parametric tests, Analysis of Variance
","
1,105 students
",4.0, (38 ratings),https://www.udemy.com/course/hypothesis-testing-using-minitab-and-r/
"
Natural Language Processing, Deploy on Cloud(AWS) [Hindi]
","
Natural Language Processing (NLP), Machine Learning, Spam Filter, Sentiment Analysis [Python][Hindi]
","
9,380 students
",3.7, (38 ratings),https://www.udemy.com/course/natural-language-processing-python/
"
Building Chatbots with IBM Watson Assistant: End-to-End
","
IBM Watson Assistant Chatbot development tutorial
","
148 students
",3.5, (38 ratings),https://www.udemy.com/course/building-chatbots-with-ibm-watson-assistant-end-to-end/
"
MapKit & CoreLocation in Swift & Xcode - Build Map Features.
","
Integrate MapKit Features in your Apps while Extensively Referencing Documentation before using each Class and Protocol.
","
1,271 students
",4.6, (38 ratings),https://www.udemy.com/course/mkmapkit/
"
Data Quality & Profiling with ETL Pentaho DI & DataCleaner
","
Explore how to improve the data quality by profiling, cleaning and automating the DQM process with ETL & Cleansing Tools
","
264 students
",3.8, (38 ratings),https://www.udemy.com/course/data-quality-data-profiling-with-pentaho-di-datacleaner/
"
Learn Kotlin and build 2 basic android apps from scratch
","
Learn kotlin programming language from scratch and make 2 basic Android apps on kotlin.
","
164 students
",4.2, (38 ratings),https://www.udemy.com/course/learn-kotlin/
"
Coding Made Easy: JavaScript For Beginners
","
Learn the basics of JavaScript, the essential programming language for anyone interested in web development!
","
1,951 students
",3.4, (38 ratings),https://www.udemy.com/course/coding-made-easy-a-beginners-guide-to-javascript/
"
Apache Maven-Quick Start
","
A quick-start guide to Maven build automation
","
1,761 students
",3.8, (38 ratings),https://www.udemy.com/course/learn-apache-maven/
"
Learn Firefox Developer Edition
","
Learn everything you need to know about Firefox Developer Edition
","
22,240 students
",4.4, (38 ratings),https://www.udemy.com/course/learn-firefox-developer-edition/
"
Java Generics Uncomplicated practically
","
Java Generics practical course including coding exercises home work and solutions
","
175 students
",4.7, (38 ratings),https://www.udemy.com/course/java-generics-uncomplicated-practically/
"
JobEasy: Git Crash Course for QA Automation Engineers
","
Learn how to use Git in under One Hour
","
164 students
",4.8, (38 ratings),https://www.udemy.com/course/jobeasy-git-crash-course-for-qa-automation-engineers/
"
Programming for Beginners - Build games using Scratch
","
No Experiance In Programming Needed! - Build your own Flappy Birds game and learn to program games in Scratch
","
355 students
",4.2, (38 ratings),https://www.udemy.com/course/programming-for-beginners-scratch/
"
Practical Guide to Web Development
","
Get a Full Understanding of the Web Development Process and Technologies Used on the Internet Today
","
2,083 students
",4.1, (38 ratings),https://www.udemy.com/course/designers-guide-to-web-development/
"
Programming for Beginners - Build games using Scratch
","
No Experiance In Programming Needed! - Build your own Flappy Birds game and learn to program games in Scratch
","
355 students
",4.2, (38 ratings),https://www.udemy.com/course/programming-for-beginners-scratch/
"
Hands-on Python for Finance
","
The practical guide to using data-driven algorithms in Finance
","
224 students
",4.0, (38 ratings),https://www.udemy.com/course/hands-on-python-for-finance/
"
Elementor & WordPress Masterclass! Build 3 Amazing Websites
","
Build 3 awesome WordPress websites with Elementor page builder from scratch & also master the fundamentals of Elementor
","
9,598 students
",4.5, (38 ratings),https://www.udemy.com/course/complete-elementor-and-wordpress-website-design-masterclass/
"
Build and Secure Restful APIs with Nodejs and MongoDB
","
Learn how to build, secure and deploy RESTful Webservices with Node, Express, Mongoose, and PassportJs
","
3,173 students
",3.8, (38 ratings),https://www.udemy.com/course/build-and-secure-restful-apis-with-nodejs-and-mongodb/
"
Hands-on Concurrency with Go
","
Build better software faster with concurrency in Go
","
179 students
",4.7, (38 ratings),https://www.udemy.com/course/hands-on-concurrency-with-go/
"
Dynamic Programming Python, Coding Interviews & Applications
","
Become a better developer by learning how to build efficient Dynamic Programming algorithms
","
255 students
",4.6, (38 ratings),https://www.udemy.com/course/dynamic-programming-python/
"
Go: Data Structures, Algorithms and Design Patterns with Go
","
Delve into Go's powerful data structure, algorithms, classical design patterns by using TDD with some easy tricks
","
353 students
",4.3, (38 ratings),https://www.udemy.com/course/go-data-structures-algorithms-and-design-patterns-with-go/
"
PHP Programming Basics
","
Get your beak '|> wet with this nice little introduction to PHP programming.
","
5,957 students
",4.2, (38 ratings),https://www.udemy.com/course/php-programming-basics/
"
Learn MSP430 Programming while Implementing a Task Scheduler
","
","
151 students
",4.1, (38 ratings),https://www.udemy.com/course/learn-msp430-programming/
"
#2 Matlab intermediate for engineers, students & scientists
","
Learn ultimate tools to solve engineering, mathematical and physical problems with Matlab
","
242 students
",3.8, (38 ratings),https://www.udemy.com/course/matlab-intermediate-course-for-engineers-and-stem-students/
"
Swift & Firebase Building an impressive Realtime Drawing app
","
Build your own Real time app using Swift & Firebase where multiple users can share their drawings instantly worldwide.
","
334 students
",3.9, (38 ratings),https://www.udemy.com/course/app-idea-swift-with-firebase/
"
eCommerce with WordPress and WooCommerce
","
Step by step guide to install, configure and use WordPress and WooCommerce to create an eCommerce store for you.
","
1,172 students
",4.4, (38 ratings),https://www.udemy.com/course/ecommerce-with-wordpress-and-woocommerce-complete-guide/
